trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
551,False,"{'a': 0.005, 'e': 0.06392786120670757}",25,14,-21.434607142738496,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
552,False,"{'a': 0.005, 'e': 0.0636090196687718}",25,0,33.185294973582174,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
553,False,"{'a': 0.005, 'e': 0.0632917683596407}",25,8,14.848407077500928,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
554,False,"{'a': 0.005, 'e': 0.06297609934801507}",30,15,25.510048596964864,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
555,False,"{'a': 0.005, 'e': 0.06266200474215315}",20,0,1.8336027093793075,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",1
556,False,"{'a': 0.005, 'e': 0.06234947668967343}",30,1,-47.904730586427675,"{0: 26, 1: 0, 2: 1, 3: 0, 4: 2}",1
557,False,"{'a': 0.005, 'e': 0.06203850737735829}",20,0,17.94655564872681,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
558,False,"{'a': 0.005, 'e': 0.06172908903095879}",20,0,30.806825767538196,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
559,False,"{'a': 0.005, 'e': 0.06142121391500013}",20,2,-25.35998099688088,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
560,False,"{'a': 0.005, 'e': 0.06111487433258836}",25,3,28.57089543943204,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
561,False,"{'a': 0.005, 'e': 0.06081006262521795}",25,0,27.751698344957923,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
562,False,"{'a': 0.005, 'e': 0.06050677117258039}",20,12,15.217994090395088,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
563,False,"{'a': 0.005, 'e': 0.06020499239237354}",20,9,18.071168037199573,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
564,False,"{'a': 0.005, 'e': 0.05990471874011218}",25,11,28.360251889510103,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
565,False,"{'a': 0.005, 'e': 0.05960594270893937}",20,12,16.449395253157377,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
566,False,"{'a': 0.005, 'e': 0.05930865682943872}",30,0,44.288390026835735,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
567,False,"{'a': 0.005, 'e': 0.05901285366944784}",25,3,32.440501855208794,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
568,False,"{'a': 0.005, 'e': 0.058718525833872284}",20,6,26.230912634727993,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
569,False,"{'a': 0.005, 'e': 0.05842566596450083}",30,4,39.67264539214514,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
570,False,"{'a': 0.005, 'e': 0.058134266739821465}",25,5,30.800248066201085,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
571,False,"{'a': 0.005, 'e': 0.057844320874838456}",25,12,10.952801363538992,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
572,False,"{'a': 0.005, 'e': 0.05755582112089005}",20,14,9.041324977789259,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
573,False,"{'a': 0.005, 'e': 0.05726876026546736}",20,8,24.48180483614989,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
574,False,"{'a': 0.005, 'e': 0.056983131132034036}",30,17,12.257451779421988,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
575,False,"{'a': 0.005, 'e': 0.0566989265798469}",25,4,16.871754798862828,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 0}",1
576,False,"{'a': 0.005, 'e': 0.05641613950377735}",25,6,30.227403928968172,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
577,False,"{'a': 0.005, 'e': 0.056134762834133725}",35,10,23.290704445504243,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",1
578,False,"{'a': 0.005, 'e': 0.05585478953648462}",20,13,-1.6226142614355448,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
579,False,"{'a': 0.005, 'e': 0.05557621261148306}",25,1,-3.259390659084848,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 1}",1
580,False,"{'a': 0.005, 'e': 0.05529902509469138}",20,0,31.107070868617825,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
581,False,"{'a': 0.005, 'e': 0.05502322005640723}",25,14,19.750385123392412,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
582,False,"{'a': 0.005, 'e': 0.054748790601490266}",20,13,10.21034505163635,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
583,False,"{'a': 0.005, 'e': 0.05447572986918986}",25,9,21.230220763062974,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
584,False,"{'a': 0.005, 'e': 0.054204031032973464}",30,12,27.511038063934233,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
585,False,"{'a': 0.005, 'e': 0.05393368730035602}",25,13,19.257012546745052,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
586,False,"{'a': 0.005, 'e': 0.05366469191273011}",20,0,27.895741285386507,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
587,False,"{'a': 0.005, 'e': 0.053397038145197084}",20,13,13.988074965297436,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
588,False,"{'a': 0.005, 'e': 0.05313071930639878}",25,11,19.002970674249767,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
589,False,"{'a': 0.005, 'e': 0.05286572873835037}",20,1,9.35929040283259,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 0}",1
590,False,"{'a': 0.005, 'e': 0.05260205981627384}",25,4,-3.22366969642834,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 1}",1
591,False,"{'a': 0.005, 'e': 0.05233970594843238}",20,13,2.4513899921968134,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
592,False,"{'a': 0.005, 'e': 0.05207866057596569}",30,14,16.463064249795902,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
593,False,"{'a': 0.005, 'e': 0.05181891717272583}",25,0,41.02144414499381,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
594,False,"{'a': 0.005, 'e': 0.0515604692451142}",30,13,28.97837133302249,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
595,False,"{'a': 0.005, 'e': 0.05130331033191911}",30,0,29.627511660140055,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
596,False,"{'a': 0.005, 'e': 0.051047434004154395}",30,17,19.521052786411268,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
597,False,"{'a': 0.005, 'e': 0.0507928338648985}",30,0,3.4470593829110627,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 1}",0
598,False,"{'a': 0.005, 'e': 0.050539503549134696}",35,15,28.942370369079363,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
599,False,"{'a': 0.005, 'e': 0.050287436723591865}",20,14,10.299167648319447,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
600,False,"{'a': 0.005, 'e': 0.05003662708658628}",20,0,27.320161499342323,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
601,False,"{'a': 0.005, 'e': 0.049787068367863944}",25,13,20.964766057306267,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
602,False,"{'a': 0.005, 'e': 0.04953875432844388}",30,9,35.40022247648909,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
603,False,"{'a': 0.005, 'e': 0.04929167876046215}",20,7,17.191184912726925,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
604,False,"{'a': 0.005, 'e': 0.04904583548701673}",20,10,19.72742370401661,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
605,False,"{'a': 0.005, 'e': 0.04880121836201296}",20,1,31.442558878136584,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
606,False,"{'a': 0.005, 'e': 0.048557821270009974}",20,0,17.851339147692027,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
607,False,"{'a': 0.005, 'e': 0.04831563812606777}",30,7,29.450240603445685,"{0: 22, 1: 1, 2: 0, 3: 0, 4: 0}",1
608,False,"{'a': 0.005, 'e': 0.04807466287559518}",20,8,18.19707273351597,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
609,False,"{'a': 0.005, 'e': 0.04783488949419837}",30,10,34.60248318030295,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
610,False,"{'a': 0.005, 'e': 0.04759631198753032}",25,6,35.30332691737434,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
611,False,"{'a': 0.005, 'e': 0.04735892439114091}",20,0,27.8018620912999,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
612,False,"{'a': 0.005, 'e': 0.04712272077032791}",25,13,24.275592095973487,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
613,False,"{'a': 0.005, 'e': 0.046887695219988486}",20,0,25.532696435607544,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
614,False,"{'a': 0.005, 'e': 0.04665384186447163}",20,6,-22.49571252808767,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
615,False,"{'a': 0.005, 'e': 0.04642115485743125}",20,16,7.433599139765361,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
616,False,"{'a': 0.005, 'e': 0.0461896283816801}",20,5,19.89398852548445,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
617,False,"{'a': 0.005, 'e': 0.045959256649044204}",20,0,24.928059072311196,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
618,False,"{'a': 0.005, 'e': 0.04573003390021825}",20,12,13.532165108871755,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
619,False,"{'a': 0.005, 'e': 0.04550195440462157}",20,12,14.455081651403525,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
620,False,"{'a': 0.005, 'e': 0.045275012460254886}",20,15,8.478401050829365,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
621,False,"{'a': 0.005, 'e': 0.0450492023935578}",20,8,19.450295850183497,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
622,False,"{'a': 0.005, 'e': 0.04482451855926687}",25,16,-29.325868350251998,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
623,False,"{'a': 0.005, 'e': 0.044600955340274535}",20,6,26.044645053260904,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
624,False,"{'a': 0.005, 'e': 0.04437850714748865}",25,9,28.05337703714091,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
625,False,"{'a': 0.005, 'e': 0.04415716841969286}",20,3,27.386761358828878,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
626,False,"{'a': 0.005, 'e': 0.04393693362340742}",20,12,16.04833685266857,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
627,False,"{'a': 0.005, 'e': 0.04371779725275094}",25,14,7.730001590276649,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
628,False,"{'a': 0.005, 'e': 0.04349975382930273}",20,9,7.04208994320818,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
629,False,"{'a': 0.005, 'e': 0.043282797901965896}",20,6,25.199023725540183,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
630,False,"{'a': 0.005, 'e': 0.04306692404683092}",25,11,22.939053019224897,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
631,False,"{'a': 0.005, 'e': 0.04285212686704019}",25,3,32.62680463222404,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
632,False,"{'a': 0.005, 'e': 0.04263840099265299}",25,9,27.069253384785906,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
633,False,"{'a': 0.005, 'e': 0.042425741080511385}",20,8,21.389623724573035,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
634,False,"{'a': 0.005, 'e': 0.042214141814106466}",25,9,21.333431527535886,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
635,False,"{'a': 0.005, 'e': 0.04200359790344555}",20,10,16.42230707824018,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
636,False,"{'a': 0.005, 'e': 0.041794104084919896}",20,8,23.099109789866645,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
637,False,"{'a': 0.005, 'e': 0.04158565512117316}",25,11,24.970772638575284,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
638,False,"{'a': 0.005, 'e': 0.04137824580097038}",25,4,31.8193674257532,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
639,False,"{'a': 0.005, 'e': 0.04117187093906774}",20,0,24.35008035505069,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
640,False,"{'a': 0.005, 'e': 0.040966525376082925}",25,8,33.12112598560149,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
641,False,"{'a': 0.005, 'e': 0.04076220397836621}",25,2,34.38287347296585,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
642,False,"{'a': 0.005, 'e': 0.040558901637871986}",35,3,9.250329250470088,"{0: 31, 1: 0, 2: 0, 3: 0, 4: 1}",1
643,False,"{'a': 0.005, 'e': 0.04035661327203115}",20,16,4.995867735246822,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
644,False,"{'a': 0.005, 'e': 0.040155333823624025}",20,12,13.405068570210435,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
645,False,"{'a': 0.005, 'e': 0.039955058260653896}",35,2,39.282193077436084,"{0: 32, 1: 0, 2: 1, 3: 0, 4: 0}",1
646,False,"{'a': 0.005, 'e': 0.039755781576221304}",25,11,25.17405060388057,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
647,False,"{'a': 0.005, 'e': 0.039557498788398725}",20,8,22.979720305120917,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
648,False,"{'a': 0.005, 'e': 0.03936020494010615}",20,10,15.905120611237532,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
649,False,"{'a': 0.005, 'e': 0.039163895098987066}",20,4,27.575355193456296,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
650,False,"{'a': 0.005, 'e': 0.03896856435728526}",20,13,11.293392288826569,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
651,False,"{'a': 0.005, 'e': 0.03877420783172201}",25,11,15.125833144241428,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
652,False,"{'a': 0.005, 'e': 0.03858082066337404}",25,3,34.78904424800682,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
653,False,"{'a': 0.005, 'e': 0.038388398017552054}",20,7,22.07816105882343,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
654,False,"{'a': 0.005, 'e': 0.038196935083679925}",20,6,11.875369098915817,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
655,False,"{'a': 0.005, 'e': 0.038006427075174314}",30,12,24.539739182489726,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
656,False,"{'a': 0.005, 'e': 0.03781686922932508}",25,11,21.971840725019693,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
657,False,"{'a': 0.005, 'e': 0.0376282568071762}",20,5,24.19151851841488,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
658,False,"{'a': 0.005, 'e': 0.03744058509340732}",25,7,18.368528748191473,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
659,False,"{'a': 0.005, 'e': 0.03725384939621581}",30,18,17.509784309655046,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
660,False,"{'a': 0.005, 'e': 0.0370680450471995}",20,5,28.125213757175448,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
661,False,"{'a': 0.005, 'e': 0.036883167401239994}",20,13,14.778209008457761,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
662,False,"{'a': 0.005, 'e': 0.03669921183638653}",25,10,24.994343352800804,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
663,False,"{'a': 0.005, 'e': 0.0365161737537404}",25,0,41.243599420132085,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
664,False,"{'a': 0.005, 'e': 0.036334048577339996}",20,12,13.83948920334927,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
665,False,"{'a': 0.005, 'e': 0.03615283175404641}",20,10,17.582229074315208,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
666,False,"{'a': 0.005, 'e': 0.035972518753429654}",25,15,19.45173874674759,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
667,False,"{'a': 0.005, 'e': 0.0357931050676553}",20,0,30.55971514699832,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
668,False,"{'a': 0.005, 'e': 0.03561458621137186}",25,13,22.11613001491222,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
669,False,"{'a': 0.005, 'e': 0.03543695772159864}",25,0,21.766314706256992,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
670,False,"{'a': 0.005, 'e': 0.03526021515761412}",25,13,15.006836574508299,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
671,False,"{'a': 0.005, 'e': 0.035084354100845025}",20,0,27.8607096519986,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
672,False,"{'a': 0.005, 'e': 0.03490937015475576}",20,6,21.90762804291619,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
673,False,"{'a': 0.005, 'e': 0.03473525894473856}",25,3,-6.437899839514452,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 1}",1
674,False,"{'a': 0.005, 'e': 0.0345620161180041}",20,5,23.051057769500172,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
675,False,"{'a': 0.005, 'e': 0.03438963734347271}",25,8,28.305289999485865,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
676,False,"{'a': 0.005, 'e': 0.03421811831166603}",20,10,17.369870219969528,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
677,False,"{'a': 0.005, 'e': 0.034047454734599344}",20,14,13.186715384875095,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
678,False,"{'a': 0.005, 'e': 0.033877642345674315}",20,15,7.445839951815079,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
679,False,"{'a': 0.005, 'e': 0.033708676899572396}",35,22,24.032171439829387,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
680,False,"{'a': 0.005, 'e': 0.033540554172148636}",25,11,20.995756906946387,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
681,False,"{'a': 0.005, 'e': 0.03337326996032608}",30,22,11.878209611871888,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
682,False,"{'a': 0.005, 'e': 0.03320682008199072}",30,13,31.358068525282853,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
683,False,"{'a': 0.005, 'e': 0.03304120037588693}",35,19,16.7537327077804,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
684,False,"{'a': 0.005, 'e': 0.03287640670151345}",20,9,19.995830693598766,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
685,False,"{'a': 0.005, 'e': 0.03271243493901982}",25,13,19.986280158211795,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
686,False,"{'a': 0.005, 'e': 0.03254928098910342}",20,14,10.599752123428186,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
687,False,"{'a': 0.005, 'e': 0.03238694077290704}",30,10,40.690584065749285,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
688,False,"{'a': 0.005, 'e': 0.0322254102319168}",30,16,25.055404688637733,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
689,False,"{'a': 0.005, 'e': 0.03206468532786077}",20,13,15.215852501787822,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
690,False,"{'a': 0.005, 'e': 0.03190476204260796}",25,19,9.86993296442804,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
691,False,"{'a': 0.005, 'e': 0.03174563637806794}",25,0,39.52105711717037,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
692,False,"{'a': 0.005, 'e': 0.031587304356090785}",25,8,27.352947684219952,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
693,False,"{'a': 0.005, 'e': 0.03142976201836771}",20,0,29.9210949546342,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
694,False,"{'a': 0.005, 'e': 0.03127300542633206}",25,15,5.612039928405935,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
695,False,"{'a': 0.005, 'e': 0.03111703066106086}",20,9,18.340170809841645,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
696,False,"{'a': 0.005, 'e': 0.030961833823176882}",20,8,19.020164499882323,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
697,False,"{'a': 0.005, 'e': 0.030807411032751076}",30,11,31.521116586879778,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
698,False,"{'a': 0.005, 'e': 0.030653758429205646}",20,4,26.623114224401334,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
699,False,"{'a': 0.005, 'e': 0.030500872171217483}",30,6,39.617867196192925,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
700,False,"{'a': 0.005, 'e': 0.030348748436622202}",20,0,28.546763447953065,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
701,False,"{'a': 0.005, 'e': 0.0301973834223185}",30,9,21.591214738623453,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 0}",1
702,False,"{'a': 0.005, 'e': 0.03004677334417314}",20,8,20.4911205445703,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
703,False,"{'a': 0.005, 'e': 0.029896914436926308}",25,2,33.43688455017835,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
704,False,"{'a': 0.005, 'e': 0.029747802954097544}",25,11,23.921130794787047,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
705,False,"{'a': 0.005, 'e': 0.029599435167892}",25,15,14.796389622279271,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
706,False,"{'a': 0.005, 'e': 0.02945180736910729}",20,10,19.364257810963537,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
707,False,"{'a': 0.005, 'e': 0.029304915867040746}",20,4,14.950759990360918,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
708,False,"{'a': 0.005, 'e': 0.02915875698939719}",25,0,37.78487393187051,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
709,False,"{'a': 0.005, 'e': 0.029013327082197053}",20,13,9.8824392023902,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
710,False,"{'a': 0.005, 'e': 0.028868622509685086}",25,0,32.61085840653953,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
711,False,"{'a': 0.005, 'e': 0.028724639654239423}",20,0,21.79374684581797,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
712,False,"{'a': 0.005, 'e': 0.028581374916281203}",25,2,34.064778569317575,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
713,False,"{'a': 0.005, 'e': 0.028438824714184505}",20,6,19.057652693142426,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
714,False,"{'a': 0.005, 'e': 0.028296985484186854}",30,12,22.471750585315007,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
715,False,"{'a': 0.005, 'e': 0.028155853680300096}",25,0,37.49891478109005,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
716,False,"{'a': 0.005, 'e': 0.028015425774221808}",20,14,8.108874374013608,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
717,False,"{'a': 0.005, 'e': 0.027875698255247015}",20,2,25.172625571912462,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
718,False,"{'a': 0.005, 'e': 0.027736667630180466}",30,6,33.910596684000474,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
719,False,"{'a': 0.005, 'e': 0.027598330423249287}",25,10,27.15105598881296,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
720,False,"{'a': 0.005, 'e': 0.027460683176016094}",30,11,32.87992661888382,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
721,False,"{'a': 0.005, 'e': 0.02732372244729256}",20,12,11.638771854639877,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
722,False,"{'a': 0.005, 'e': 0.027187444813053317}",20,11,12.746453617954478,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
723,False,"{'a': 0.005, 'e': 0.027051846866350416}",30,9,32.49927254677809,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
724,False,"{'a': 0.005, 'e': 0.026916925217228112}",20,9,19.80078809595417,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
725,False,"{'a': 0.005, 'e': 0.026782676492638175}",25,8,18.995025463350203,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
726,False,"{'a': 0.005, 'e': 0.026649097336355485}",20,9,26.041782456307235,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
727,False,"{'a': 0.005, 'e': 0.02651618440889418}",25,0,31.64904797590836,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
728,False,"{'a': 0.005, 'e': 0.02638393438742414}",25,14,8.481149528704792,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
729,False,"{'a': 0.005, 'e': 0.02625234396568796}",30,11,12.166446063103502,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 0}",1
730,False,"{'a': 0.005, 'e': 0.026121409853918233}",30,18,18.44621289224678,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
731,False,"{'a': 0.005, 'e': 0.025991128778755347}",30,9,28.631253116437183,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
732,False,"{'a': 0.005, 'e': 0.025861497483165623}",25,0,29.425043234387573,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
733,False,"{'a': 0.005, 'e': 0.02573251272635994}",30,22,4.05116459289983,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
734,False,"{'a': 0.005, 'e': 0.025604171283712656}",20,11,17.344852539195657,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
735,False,"{'a': 0.005, 'e': 0.025476469946681016}",20,15,13.449470834212766,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
736,False,"{'a': 0.005, 'e': 0.02534940552272493}",20,0,27.585321474911083,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
